"ID","ArrivalToAdmit","AdmitToRoom","TimeInER","MH_TimeInER","NotSeen","Volume","OverallRating","HeartAttackRate","PneumoniaRate","StrokeRate","Black","NativeAmerican","Asian","White","Hispanic","SomeOtherRace","TwoOrMoreRaces","SexRatio","RuralScore","MedicaidExpansion","Facility.Name","Address","City","State","ZIP.Code","County.Name","Phone.Number"
140008,277,140,161,259,0.02,"medium",4,12.4,15.7,11.7,0.157889491563968,0.00995041802889344,0.0434271743395642,0.673549828530638,0.368568744097038,0.141515674267134,0.0257090033881568,97.0583178561953,0.0089733438902085,1,"LOYOLA GOTTLIEB MEMORIAL HOSPITAL","701 WEST NORTH AVE","MELROSE PARK","IL","60160","COOK","(708) 681-3200"
140010,253,164,186,434,0.02,"very high",4,9.4,12.8,11.5,0.0652331585755912,0.00548310621145344,0.150061549509948,0.771465250420362,0.115756374691899,0.0355173960864692,0.0272685409665602,94.1535586300748,0.00537585833032165,1,"NORTHSHORE UNIVERSITY HEALTHSYSTEM EVANSTON HOSP","2650 RIDGE AVE","EVANSTON","IL","60201","COOK","(847) 432-8000"
140011,264,86,154,258,0.01,"medium",2,13.8,16.8,13.1,0.0404987588890456,0.00812924802903694,0.0147057786581768,0.946810488021474,0.0227494881629822,0.00660279685287794,0.017123474935073,97.9795986622074,0.437783615954144,1,"HERRIN HOSPITAL","201 S 14TH ST","HERRIN","IL","62948","WILLIAMSON","(618) 942-2171"
140012,216,72,115,252,0.01,"low",3,13.9,15.2,14,0.0501652970075812,0.00448200608213195,0.010734129126591,0.935719355695978,0.0677389244784006,0.0184851062237162,0.0205481734395748,108.826737260093,0.974189278623428,1,"KATHERINE SHAW BETHEA HOSPITAL","403 E 1ST ST","DIXON","IL","61021","LEE","(815) 288-5531"
140013,218,114,127,NA,0.01,"low",4,14.1,21.5,15.4,0.106991369692396,0.00734377171985234,0.0391907451657765,0.863819127794429,0.037567324492656,0.0125562455038263,0.0273431115276881,96.5488741232927,0.101284403669725,1,"PROCTOR HOSPITAL","5409 N KNOXVILLE AVE","PEORIA","IL","61614","PEORIA","(309) 691-1000"
140015,266,82,164,252,0.01,"high",4,12.7,14.1,13.2,0.0519197715603988,0.00703905879292047,0.0107255265107404,0.943232682621595,0.018205162463008,0.00326210846071871,0.016241244489269,98.9111475840336,0.9793410041841,1,"BLESSING HOSPITAL","BROADWAY ST & N 11TH ST","QUINCY","IL","62305","ADAMS","(217) 223-1200"
140018,409,198,208,426,0.02,"high",1,15.2,15.8,15.3,0.495346510899446,0.00848263454261866,0.0291703775470677,0.316597511129566,0.365584919122544,0.169110359289472,0.017820179020345,94.1807414104882,0.00360522757999099,1,"MT SINAI HOSPITAL MEDICAL CENTER","15TH STREET AT CALIFORNIA","CHICAGO","IL","60608","COOK","(773) 542-2000"
140019,177,41,110,NA,0.01,"low",4,NA,14.9,NA,0.0238451092662277,0.0053850764530964,0.00169910119192301,0.97345049563853,0.0146900288597674,0.000995800100667175,0.00542218450258514,95.6862962962963,0.963235294117647,1,"HSHS GOOD SHEPHERD HOSPITAL INC","200 S CEDAR ST","SHELBYVILLE","IL","62565","SHELBY","(217) 774-3961"
140029,270,93,155,NA,0.03,"very high",4,13.3,13.5,15,0.0895523375599809,0.00915794068982042,0.052730572819001,0.760674266892016,0.277307474868125,0.118848674210344,0.0294958326120878,100.408174584037,0.0329010566762728,1,"RUSH COPLEY MEDICAL CENTER","2000 OGDEN AVENUE","AURORA","IL","60504","KANE","(630) 978-6200"
140030,242,130,131,221,0,"very high",5,11.9,13.5,12.9,0.0531383981086328,0.00834651275799908,0.0689860966010519,0.783567249238507,0.252390215586161,0.109708655230463,0.0237504176409666,98.83694131955,0.00664150943396226,1,"SHERMAN HOSPITAL","1425 NORTH RANDALL ROAD","ELGIN","IL","60123","KANE","(847) 742-9800"
140032,225,104,122,180,0,"medium",3,14.7,17.2,13.5,0.0153110952815866,0.00434701937232857,0.00752250007972748,0.976747085964869,0.0182272330313527,0.00473702757230761,0.00948045146179126,100.153215926493,0.967507645259939,1,"ST ANTHONYS MEMORIAL HOSPITAL","503 N MAPLE STREET","EFFINGHAM","IL","62401","EFFINGHAM","(217) 342-2121"
140033,NA,NA,137,NA,0.03,"low",NA,NA,NA,NA,0.162509908686923,0.011752768023644,0.057165389944466,0.709036278895722,0.300940627802603,0.0935520835442289,0.0330698617737705,97.7905660377359,0.06875,1,"LAKE BEHAVIORAL HOSPITAL","2615 W WASHINGTON ST","WAUKEGAN","IL","60085","LAKE","(847) 249-3900"
140034,247,106,154,187,0.01,"medium",5,11.9,13.4,12,0.0898527069878448,0.00660708181782738,0.00829115646688911,0.914860632367884,0.0317594743750258,0.0089050295855756,0.0282084836984427,106.896948783146,0.968795355587808,1,"SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA","400 NORTH PLEASANT AVENUE","CENTRALIA","IL","62801","MARION","(618) 436-8000"
140040,245,64,116,258,0.01,"low",2,13.4,19.4,12.8,0.0923198488411159,0.00843440234349374,0.0170545776547461,0.879435732721056,0.0602502356380166,0.022840643536901,0.0195093012190148,101.597536108751,0.912236286919831,1,"GALESBURG COTTAGE HOSPITAL","695 N KELLOGG ST","GALESBURG","IL","61401","KNOX","(309) 343-8131"
140043,244,76,136,192,0,"medium",3,13,14.8,16.7,0.03387052060312,0.00710419050296691,0.0102289133075719,0.943927585329332,0.128391202096853,0.0287663841709084,0.0225957054784525,99.3962593516209,0.980465502909393,1,"CGH MEDICAL CENTER","100 EAST LEFEVRE ROAD","STERLING","IL","61081","WHITESIDE","(815) 625-0400"
140046,298,108,183,305,0,"medium",4,12.4,14.6,13.3,0.0582474254859742,0.00721428441410435,0.0110426720296771,0.936154181377833,0.0211509869941624,0.00525717772762765,0.0185697896308071,104.744368166794,0.971021860701576,1,"GOOD SAMARITAN REGIONAL HLTH CENTER","1 GOOD SAMARITAN WAY","MOUNT VERNON","IL","62864","JEFFERSON","(618) 899-1469"
140048,350,132,179,432,0.03,"high",2,12.3,16.9,11.2,0.740873803294829,0.00570555431560082,0.0113777661870162,0.224703141201157,0.184316852204041,0.0348772569134606,0.0156018205385227,84.2378263185935,0.00106269925611052,1,"ADVOCATE TRINITY HOSPITAL","2320 E 93RD ST","CHICAGO","IL","60617","COOK","(773) 967-5002"
140049,319,94,169,325,0.02,"high",3,12,14.3,13.1,0.541048197677471,0.00698372813540346,0.0222810194653928,0.299662604131594,0.276437914694579,0.154100688216782,0.0235374020658943,89.5344163658243,0.00200080032012805,1,"WEST SUBURBAN MEDICAL CENTER","3 ERIE COURT","OAK PARK","IL","60302","COOK","(708) 383-6200"
140052,252,87,132,249,0.02,"medium",3,12.7,17.6,13.6,0.106944535632884,0.00727286221607514,0.012022522076473,0.891978449216478,0.01957566096756,0.00645676104852407,0.023549220423802,94.2202094886014,0.0548367221195317,1,"OSF SAINT ANTHONY'S HEALTH CENTER","ST ANTHONY'S WAY","ALTON","IL","62002","MADISON","(618) 465-2571"
140053,345,151,158,272,0.03,"high",2,13.2,20.5,14.5,0.0893798738248748,0.0088895783990689,0.0142599688341378,0.900959611194583,0.0240915627369523,0.00643047782264816,0.0197035484196261,97.9757314372305,0.499479347448803,1,"ST JOHNS HOSPITAL","800 E CARPENTER ST","SPRINGFIELD","IL","62769","SANGAMON","(217) 544-6464"
140054,304,126,138,286,0,"very high",2,11.6,19.8,14.8,0.125435666298432,0.00919974906076479,0.0301286701108577,0.58454964285203,0.553310732777804,0.276792773522639,0.0246144594971854,97.7681716833891,0.00723562152133581,1,"MACNEAL  HOSPITAL","3249 SOUTH OAK PARK AVENUE","BERWYN","IL","60402","COOK","(708) 783-9100"
140058,291,81,147,267,0.02,"medium",4,NA,15.4,13.6,0.0683590006025344,0.00609960695463386,0.00922880306111769,0.925890020874306,0.0355668040522954,0.006556700542274,0.0162941452583143,101.384716981132,0.950901180857676,1,"PASSAVANT AREA HOSPITAL","1600 W WALNUT ST","JACKSONVILLE","IL","62650","MORGAN","(217) 245-9551"
140059,255,96,122,154,0.01,"low",5,13.4,17.2,NA,0.0235891745440982,0.00669074716790505,0.00668744674272806,0.980382849091596,0.014314817380912,0.00390414199432891,0.021038768174777,96.4563573883161,0.670103092783505,1,"JERSEY COMMUNITY HOSPITAL","400 MAPLE SUMMIT ROAD","JERSEYVILLE","IL","62052","JERSEY","(618) 498-6402"
140062,246,71,200,445,0.01,"very high",4,11.9,14.3,11.5,0.105364402310923,0.00545847007190515,0.0351290299907792,0.827132887927445,0.13732270961859,0.0460520092148042,0.0189476800865204,94.7188611803824,0.00496136640910939,1,"PALOS COMMUNITY HOSPITAL","12251 SOUTH 80TH AVENUE","PALOS HEIGHTS","IL","60463","COOK","(708) 923-4000"
140063,214,51,133,427,0.02,"medium",5,13.2,13.3,12.6,0.319089205177622,0.00759592284309774,0.0492650969960355,0.549996001292603,0.225271806421019,0.105206816650417,0.0305271428382847,91.2685279187817,0.00715187210769878,1,"RUSH OAK PARK HOSPITAL","520 S MAPLE AVE","OAK PARK","IL","60304","COOK","(708) 383-9300"
140064,273,101,159,235,0.01,"medium",4,12.8,23.5,13.9,0.0764666923841606,0.00828909849591601,0.0154938190617517,0.896217781612763,0.056870163050523,0.0223965332056931,0.0184477814030398,101.058404154863,0.955868544600939,1,"ST MARY MEDICAL CENTER","3333 NORTH SEMINARY","GALESBURG","IL","61401","KNOX","(309) 344-3161"
140065,221,86,148,344,0,"medium",5,11.2,15.1,11.9,0.0826955966928913,0.00547921227566135,0.0455803556098679,0.815337060293042,0.21858300223739,0.0745366937580947,0.0232064684441891,94.6261156383392,0.00523458704924389,1,"ADVENTIST LA GRANGE MEMORIAL HOSPITAL","5101 S WILLOW SPRINGS RD","LA GRANGE","IL","60525","COOK","(708) 352-1200"
140067,424,272,237,228,0.06,"very high",1,13.9,20,14.5,0.102629508950306,0.00726189858595874,0.0233949409417505,0.876170835473955,0.0488662657471909,0.0157050809977652,0.0234611484819289,97.4648155339806,0.315484618355001,1,"SAINT FRANCIS MEDICAL CENTER","530 NE GLEN OAK AVE","PEORIA","IL","61637","PEORIA","(309) 655-2000"
140068,948,329,305,655,0.02,"medium",2,NA,15,NA,0.849118713465548,0.00639185313088715,0.0111859306099168,0.128783892661472,0.0601870475568647,0.021349516303625,0.0141523993026632,85.7075,0.00177619893428064,1,"ROSELAND COMMUNITY HOSPITAL","45 W 111TH STREET","CHICAGO","IL","60628","COOK","(773) 995-3000"
140077,368,106,126,146,0.07,"low",3,NA,13.9,NA,0.405959295439826,0.00819468672088523,0.0153832722135667,0.580874048763766,0.0321401363560731,0.0120177035880893,0.020799071183878,93.621377672209,0.0896551724137931,1,"TOUCHETTE REGIONAL HOSPITAL INC","5900 BOND AVENUE","CENTREVILLE","IL","62207","ST. CLAIR","(618) 332-3060"
140080,260,88,142,506,0,"medium",3,12.6,16.3,11.8,0.18566500950309,0.00891058257600036,0.14082596109081,0.645576082987296,0.177375661248559,0.0577777444992116,0.0369666541229443,96.107917383821,0.00342075256556442,1,"PRESENCE SAINT FRANCIS HOSPITAL","355 RIDGE AVE","EVANSTON","IL","60202","COOK","(847) 316-4000"
140082,259,88,147,242,0.02,"medium",1,11.1,16,12.6,0.189299521052066,0.0101680543088289,0.109478034641668,0.672273178173848,0.165250631608079,0.0517433365837391,0.0317162458860433,99.5646645591851,0.0108240223463687,1,"LOUIS A WEISS MEMORIAL HOSPITAL","4646 N MARINE DRIVE","CHICAGO","IL","60640","COOK","(773) 878-8700"
140083,386,166,197,260,0.07,"low",2,NA,16.1,NA,0.587375028734617,0.00642030922316187,0.0286752414489992,0.30637294220957,0.191074529438886,0.0907797767374672,0.0194723840235792,90.6486486486486,0.0109018830525273,1,"LORETTO HOSPITAL","645 SOUTH CENTRAL AVE","CHICAGO","IL","60644","COOK","(773) 626-4300"
140084,340,144,136,302,0.03,"high",2,12,16.4,13.9,0.187004686202851,0.0122328241598152,0.0532696861040387,0.659481171624688,0.384766016751466,0.126398711642471,0.0371342351215325,98.3366219008265,0.00484076433121019,1,"VISTA MEDICAL CENTER EAST","1324 NORTH SHERIDAN ROAD","WAUKEGAN","IL","60085","LAKE","(847) 360-3000"
140088,472,210,234,568,0.06,"very high",3,14.2,14.9,15.6,0.520360749202556,0.00772645324694725,0.0398775118436321,0.410780371247545,0.119450123522324,0.0445557294243413,0.022063116567252,88.1645149657411,0.0251775919431706,1,"THE UNIVERSITY OF CHICAGO MEDICAL CENTER","5841 SOUTH MARYLAND","CHICAGO","IL","60637","COOK","(773) 702-1000"
140089,248,70,121,202,0.01,"low",2,NA,15.5,15.6,0.0501626157426064,0.00665779652162943,0.0212076755849965,0.933775547976718,0.0270516613161995,0.00541320807757013,0.0184725871210201,98.396632996633,0.959641255605381,1,"MC DONOUGH DISTRICT HOSPITAL","525 EAST GRANT STREET","MACOMB","IL","61455","MC DONOUGH","(309) 833-4101"
140091,280,98,154,284,0.01,"very high",3,13.8,12.6,14.7,0.103608172739569,0.00694268437884259,0.0479156564498305,0.849394118989331,0.0485403299905974,0.0116564546968517,0.0200707908935558,98.0670277296361,0.307388655281902,1,"THE CARLE FOUNDATION HOSPITAL","611 WEST PARK STREET","URBANA","IL","61801","CHAMPAIGN","(217) 383-3311"
140093,253,86,136,341,0.03,"medium",2,12.5,14.9,13.1,0.172743329747127,0.00584114751086003,0.011684228375093,0.819176455057858,0.0446974820904647,0.00780934495693288,0.0174316985221607,98.2949618320611,0.0589129608513873,1,"OSF SACRED HEART MEDICAL CENTER","812 N LOGAN AVE","DANVILLE","IL","61832","VERMILION","(217) 443-5000"
140095,365,155,215,281,0.02,"medium",2,NA,12.8,NA,0.346867172205307,0.00996207328779612,0.0391059714381069,0.408624605630951,0.47409809588189,0.215550034473982,0.0190169808382842,98.0562814070352,0.00500625782227785,1,"SAINT ANTHONY HOSPITAL","2875 WEST 19TH STREET","CHICAGO","IL","60623","COOK","(773) 521-1710"
140100,256,159,145,NA,0.01,"low",5,NA,NA,NA,0.121287101268036,0.0153904581618827,0.0367231707575584,0.80853674844516,0.14383953039528,0.0449816131078013,0.0263593035422702,97.6608974358974,0.221153846153846,1,"MIDWESTERN REGION MED CENTER","2520 ELISHA AVENUE","ZION","IL","60099","LAKE","(847) 872-4561"
140101,207,62,130,262,0.01,"medium",4,13.6,17.9,13.6,0.0247032617902517,0.00529895333844328,0.0109222597280095,0.958320347945888,0.0762838966356489,0.0161555023071976,0.0157764452812878,101.312350780533,0.60724106324473,1,"MORRIS HOSPITAL & HEALTHCARE CENTERS","150 W HIGH ST","MORRIS","IL","60450","GRUNDY","(815) 942-2932"
140103,490,163,221,529,0.06,"high",2,NA,11.9,NA,0.781791865170155,0.00703150331014204,0.021681365389663,0.15685768921717,0.112130440713992,0.0478827576178589,0.0142195516996169,85.3953095684803,0.00186915887850467,1,"ST BERNARD HOSPITAL","326 W 64TH ST","CHICAGO","IL","60621","COOK","(773) 962-3900"
140110,218,83,89,130,0.01,"medium",4,12.8,17.5,14,0.0401375102534061,0.00858374835741654,0.0134249638424181,0.937729558662994,0.0823289086775319,0.0186388167069116,0.0181719060397705,97.3363727959698,0.942627075993961,1,"OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER","1100 EAST NORRIS DRIVE","OTTAWA","IL","61350","LA SALLE","(815) 433-3100"
140113,265,112,130,247,0.02,"medium",3,12.8,15.3,14.6,0.12357378412468,0.00629982946611576,0.0612637690148546,0.818159344218974,0.0516934010022439,0.011949446988873,0.0219206672946632,97.7449302915082,0.180225281602002,1,"OSF HEART OF MARY MEDICAL CENTER","1400 WEST PARK AVENUE","URBANA","IL","61801","CHAMPAIGN","(217) 337-2000"
140114,260,47,186,354,0.04,"high",3,11.2,15,11.7,0.103663564892218,0.00874548211222508,0.138550138401696,0.697972560040261,0.269451947215856,0.092526409114519,0.0404388457168114,99.0159180293935,0.00558081852004961,1,"SWEDISH COVENANT HOSPITAL","5145 N CALIFORNIA AVE","CHICAGO","IL","60625","COOK","(773) 878-8200"
140115,199,50,116,321,0,"low",3,NA,15,NA,0.289673055196177,0.0085726401239577,0.0840280980585614,0.566744765129427,0.212971347591514,0.0807609675561548,0.0285800148305567,96.0288659793815,0.00411240575736806,1,"THOREK MEMORIAL HOSPITAL","850 W IRVING PARK RD","CHICAGO","IL","60613","COOK","(312) 525-6780"
140116,308,141,153,232,0.01,"high",5,11.9,12.5,13.6,0.0248091208096633,0.00594789313897084,0.0341726179622863,0.931035540120856,0.13197769701876,0.0215176315027263,0.0175729053511324,97.8338641734306,0.0298369732390034,1,"NORTHWESTERN MEDICINE MCHENRY HOSPITAL","4201 MEDICAL CENTER DRIVE","MCHENRY","IL","60050","MC HENRY","(815) 344-5000"
140117,222,56,146,250,0,"high",5,10.1,13.5,14,0.0378850859802096,0.00620810611880773,0.089406202678666,0.817771858636515,0.224780097747857,0.0765287883134932,0.0280917341926175,95.4544740973312,0.00587467362924282,1,"PRESENCE RESURRECTION MEDICAL CENTER","7435 W TALCOTT AVENUE","CHICAGO","IL","60631","COOK","(773) 774-8000"
140118,334,111,169,439,0.02,"high",3,12.7,14.5,12.6,0.616633640633406,0.00955833278654822,0.0134507166594492,0.33219659718344,0.144653621378355,0.050957631154429,0.0202757228645425,89.9452468007313,0.00906618313689937,1,"METROSOUTH MEDICAL CENTER","12935 S GREGORY","BLUE ISLAND","IL","60406","COOK","(708) 597-2000"
140119,391,182,193,228,0.04,"very high",5,15.3,12.4,13.2,0.309214033740684,0.00784899010798003,0.0605989445131173,0.555757681268046,0.218302096493337,0.091296399457334,0.0238919329993525,94.499885966246,0.0214744801512287,1,"RUSH UNIVERSITY MEDICAL CENTER","1653 WEST CONGRESS PARKWAY","CHICAGO","IL","60612","COOK","(312) 942-5000"
140120,228,106,89,110,0.01,"medium",2,12.4,13.2,NA,0.0243816240355134,0.00827192265933765,0.00779716147310677,0.971387816105899,0.0224271655367428,0.00406466870195412,0.0154881080823611,97.627939142462,0.0951086956521739,1,"PEKIN MEMORIAL HOSPITAL","600 SOUTH 13TH STREET","PEKIN","IL","61554","TAZEWELL","(309) 347-1151"
140122,232,87,162,223,0.01,"medium",4,12.5,16,14.2,0.0773332897642948,0.00574308705923012,0.0952847742419206,0.798112627743825,0.138698053647988,0.0486927476849636,0.0246920624670538,94.508781512605,0.0106761565836299,1,"ADVENTIST HINSDALE HOSPITAL","120 NORTH OAK ST","HINSDALE","IL","60521","DU PAGE","(630) 856-9000"
140124,421,125,261,478,0.05,"very high",1,11.3,13.2,12.8,0.557737002782374,0.00796508975085911,0.0407134170280927,0.311572727182457,0.233972664865457,0.103512754002712,0.020533209547484,90.7250970245796,0.00643500643500643,1,"JOHN H STROGER JR HOSPITAL","1901 W HARRISON ST","CHICAGO","IL","60612","COOK","(312) 864-6000"
140125,238,73,143,232,0.05,"medium",1,13.9,16.4,13.5,0.17484069738012,0.00896995081191512,0.0101159302157358,0.813591761696861,0.0500692827940314,0.0135011083410189,0.0211429063346425,95.9072387344199,0.0984233158146202,1,"GATEWAY REGIONAL MEDICAL CENTER","2100 MADISON AVENUE","GRANITE CITY","IL","62040","MADISON","(618) 798-3000"
140127,286,131,159,293,0.02,"medium",3,13.5,16.6,15.1,0.0789553531035602,0.00695050910234761,0.0426774118841098,0.88105825828957,0.0470023695814596,0.0112864927000647,0.0209365815411017,96.3738624338624,0.173764458464774,1,"ADVOCATE BROMENN MEDICAL CENTER","1304 FRANKLIN AVENUE","NORMAL","IL","61761","MC LEAN","(309) 454-1400"
140130,277,162,170,NA,0.01,"high",3,12,12.4,12.8,0.0784219694185845,0.00686088898213257,0.0839338960555839,0.806244235427082,0.179391308337101,0.0518382282464738,0.0269295726779968,97.1843630399125,0.0125170068027211,1,"NORTHWESTERN LAKE FOREST HOSPITAL","1000 N WESTMORELAND ROAD","LAKE FOREST","IL","60045","LAKE","(847) 234-5600"
140133,410,235,178,501,0.01,"high",2,11.4,16.9,14.5,0.559863246704933,0.00869625927429989,0.0210316769012344,0.270007134023836,0.3269935863709,0.159565987526319,0.0178779432581026,91.0532914422501,0.00447227191413238,1,"HOLY CROSS HOSPITAL","2701 W 68TH STREET","CHICAGO","IL","60629","COOK","(773) 884-9000"
140135,288,108,177,NA,0.02,"high",3,14.1,15.5,16.8,0.142673273924588,0.0244385040329091,0.0148422856704227,0.859160282958395,0.0232145308030204,0.0069239048455326,0.0470438936495635,92.9674204052099,0.203214285714286,1,"DECATUR MEMORIAL HOSPITAL","2300 NORTH EDWARD STREET","DECATUR","IL","62526","MACON","(217) 876-8121"
140137,202,51,104,217,0,"low",4,NA,12.1,NA,0.0697303050695798,0.00634148196158952,0.0153134117558819,0.913490986510122,0.0329246901335701,0.00655080102394727,0.0108514028888431,106.992827868852,0.704918032786885,1,"GREENVILLE REGIONAL HOSPITAL","200 HEALTH CARE DR","GREENVILLE","IL","62246","BOND","(618) 664-1230"
140143,206,76,110,163,0.01,"low",3,NA,14,13.2,0.0208865288084278,0.00518040574039201,0.0141118688120474,0.93889674007041,0.116797068058586,0.0376035587229053,0.0178573049825024,98.8856898029135,0.927288280581694,1,"ST MARGARETS HOSPITAL","600 E 1ST ST","SPRING VALLEY","IL","61362","BUREAU","(815) 664-1176"
140145,240,53,140,NA,0.01,"low",5,NA,14.7,NA,0.0223103213096905,0.00416011520455955,0.0107073994243525,0.96682841000629,0.0227109194244381,0.00837964892316102,0.0124451670851053,96.9831501831502,0.691470054446461,1,"ST JOSEPHS HOSPITAL","9515 HOLY CROSS LN","BREESE","IL","62230","CLINTON","(618) 526-4511"
140147,225,70,128,274,0.02,"low",3,NA,18.1,14.4,0.0181135917960758,0.00589266235771639,0.0107730739330753,0.968430473992897,0.0170974198962483,0.00584725113679773,0.00923162571714245,98.2707350901526,0.984743411927878,1,"RICHLAND MEMORIAL HOSPITAL","800 EAST LOCUST","OLNEY","IL","62450","RICHLAND","(618) 395-2131"
140148,362,162,207,306,0.03,"very high",2,12.8,19.2,14.7,0.109695404419411,0.00939237493394937,0.0180221731813606,0.878531043392324,0.0262222381677027,0.00757812793088891,0.0228272959347701,95.9705547652916,0.339755988692159,1,"MEMORIAL MEDICAL CENTER","701 N FIRST ST","SPRINGFIELD","IL","62702","SANGAMON","(217) 788-3000"
140150,432,131,257,453,0.04,"high",1,11.7,13.8,15.8,0.404811465275916,0.00886224860490056,0.0540207677159224,0.422479319430143,0.298623818061927,0.133404473606596,0.0224028198366371,94.9881359261442,0.0140679953106682,1,"UNIVERSITY OF ILLINOIS HOSPITAL","1740 WEST TAYLOR ST SUITE 1400","CHICAGO","IL","60612","COOK","(312) 996-3900"
140155,252,112,110,189,0.03,"medium",4,12.1,16.7,12.9,0.158088031367341,0.00620028858062667,0.0127630580962152,0.81316027686244,0.105521386766045,0.0299766599306066,0.0191319171525176,97.9789166017147,0.164341085271318,1,"PRESENCE ST MARYS HOSPITAL","500 W COURT ST","KANKAKEE","IL","60901","KANKAKEE","(815) 937-2490"
140158,422,154,190,308,0.08,"high",1,12.4,15.4,11.4,0.540635671120032,0.00853613651538894,0.126377782845409,0.279747160300818,0.164727359744774,0.0676163849356228,0.0210458282748314,88.4904981163667,0.00355128472947566,1,"MERCY HOSPITAL AND MEDICAL CENTER","2525 S MICHIGAN AVE","CHICAGO","IL","60616","COOK","(312) 567-2000"
140160,217,45,151,207,0.01,"medium",4,12.7,16.7,13.5,0.107141254110866,0.00748127543222483,0.0114082276848173,0.894008600357659,0.0415001760361951,0.00789436906143044,0.0278491568752558,93.3433906840118,0.955974842767296,1,"FHN MEMORIAL HOSPITAL","1045 WEST STEPHENSON STREET","FREEPORT","IL","61032","STEPHENSON","(815) 599-6000"
140161,219,110,117,NA,0.01,"low",4,NA,16.7,NA,0.0504189500545654,0.00709526576966686,0.0125494337014233,0.935429010087747,0.0544943668411366,0.0106374123398643,0.0159814087675575,104.229875518672,0.891376451077944,1,"SAINT JAMES HOSPITAL","2500 WEST REYNOLDS STREET","PONTIAC","IL","61764","LIVINGSTON","(815) 842-2828"
140162,293,113,225,245,0.02,"medium",4,11.3,14.1,14.2,0.0776088829030786,0.00716568323659574,0.0435265466264453,0.88029367232538,0.0506358513081614,0.0126220092039708,0.0213255047145643,97.5963128229215,0.230391009131351,1,"ST JOSEPH MEDICAL CENTER","2200 E WASHINGTON","BLOOMINGTON","IL","61701","MC LEAN","(309) 662-3311"
140164,240,78,143,268,0.01,"medium",2,12.1,18,11.7,0.0913299302685799,0.00881339942946295,0.0218919759384696,0.890284476385256,0.0342409047511683,0.0125414418622908,0.0245164115715958,101.964398119763,0.433761992243315,1,"MEMORIAL HOSPITAL OF CARBONDALE","405 W JACKSON","CARBONDALE","IL","62901","JACKSON","(618) 549-0721"
140166,333,130,122,261,0.01,"high",2,10.9,16.2,12.9,0.126482158375923,0.0212503970972175,0.0121088647349004,0.87509582233536,0.0234779605056564,0.00633732508612625,0.0403827618551452,94.4969356796117,0.281791044776119,1,"ST MARYS HOSPITAL","1800 E LAKE SHORE DR","DECATUR","IL","62521","MACON","(217) 464-2966"
140167,275,84,107,NA,0,"low",2,NA,15.4,NA,0.0331602903195466,0.00740442617563078,0.00599248753736873,0.920269872815164,0.0785803718984404,0.0467926245144351,0.0152116885972776,91.1678977272727,0.91830985915493,1,"IROQUOIS MEMORIAL HOSPITAL","200 FAIRMAN STREET","WATSEKA","IL","60970","IROQUOIS","(815) 432-5201"
140172,403,168,212,493,0.04,"very high",1,13.3,15.3,13.5,0.542070319476059,0.00738442769767648,0.0158838920766624,0.400869705947123,0.116024659860853,0.0598244826128672,0.0235121813183907,90.5714448979592,0.00583279325988334,1,"FRANCISCAN HEALTH OLYMPIA & CHICAGO HEIGHTS","20201 S CRAWFORD AVENUE","OLYMPIA FIELDS","IL","60461","COOK","(708) 747-4000"
140174,279,95,164,343,0.01,"medium",4,12.7,18.9,13.8,0.0997991231643841,0.0102262688099952,0.0429639891901381,0.727121993799448,0.329147197467737,0.151786855578278,0.0310353073998891,100.024666198173,0.0296373779637378,1,"PRESENCE MERCY MEDICAL CENTER","1325 N HIGHLAND AVENUE","AURORA","IL","60506","KANE","(630) 859-2222"
140177,383,243,163,299,0.02,"medium",1,NA,15.4,NA,0.692879555467745,0.00721064847612885,0.0337624868869875,0.245773366663826,0.117303765990443,0.0406420227006139,0.0183976117374737,85.3526797385621,0.011060507482108,1,"JACKSON PARK HOSPITAL","7531 S STONY ISLAND AVE","CHICAGO","IL","60649","COOK","(773) 947-7500"
140179,301,99,176,364,0.04,"high",3,12.6,17.4,10,0.595556182603446,0.00667603902911485,0.0158789588293685,0.346544164265526,0.131993641566196,0.0545424933743471,0.0176875798857891,86.797899543379,0.00291226792864944,1,"LITTLE COMPANY OF MARY HOSPITAL","2800 W 95TH ST","EVERGREEN PARK","IL","60805","COOK","(708) 422-6200"
140180,277,121,157,243,0.01,"very high",5,12.7,12.5,12.3,0.257564469114348,0.0082219351178924,0.0573385654329244,0.572974770776605,0.331689975421427,0.135811885422989,0.0306746434458744,97.2529717150018,0.00427883758245677,1,"PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER","2233 W DIVISION ST","CHICAGO","IL","60622","COOK","(312) 770-2000"
140181,535,291,204,264,0.04,"low",2,NA,15.3,NA,0.644156964493711,0.00688322007678217,0.0386315198144188,0.276574202176734,0.164162385000557,0.0541543901708347,0.01886351382177,85.6286699507389,0.00589390962671906,1,"SOUTH SHORE HOSPITAL","8012 SOUTH CRANDON AVENUE","CHICAGO","IL","60617","COOK","(773) 356-5000"
